# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.77482393e-01
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-02
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
101             	1.74498041e-01	8.72902529e-02	8.72077883e-02	-8.24645711e-03	-3.89942399e-03	-4.34703312e-03	2.23804566e-04	4.12322856e-05	8.72490206e-04	-3.63329551e-17	8.72490206e-04	-8.72490206e-04
102             	1.76579250e-01	8.83251268e-02	8.82541231e-02	-7.10036820e-03	-3.32235956e-03	-3.77800865e-03	2.27824546e-04	3.55018410e-05	8.82896249e-04	-3.63352255e-17	8.82896249e-04	-8.82896249e-04
103             	1.79858958e-01	8.99595963e-02	8.98993614e-02	-6.02348458e-03	-2.77987678e-03	-3.24360781e-03	2.31865515e-04	3.01174229e-05	8.99294789e-04	-3.63367935e-17	8.99294789e-04	-8.99294789e-04
104             	1.76787574e-01	8.84154901e-02	8.83720837e-02	-4.34064088e-03	-1.93439131e-03	-2.40624957e-03	2.35929133e-04	2.17032044e-05	8.83937869e-04	-3.63404450e-17	8.83937869e-04	-8.83937869e-04
105             	1.73611181e-01	8.68174562e-02	8.67937252e-02	-2.37310070e-03	-9.46530483e-04	-1.42657021e-03	2.40019865e-04	1.18655035e-05	8.68055907e-04	-3.63424028e-17	8.68055907e-04	-8.68055907e-04
106             	1.71620243e-01	8.58116631e-02	8.58085803e-02	-3.08280994e-04	8.99956557e-05	-3.98276650e-04	2.44136153e-04	1.54140497e-06	8.58101217e-04	-3.63436845e-17	8.58101217e-04	-8.58101217e-04
107             	1.68905719e-01	8.44430760e-02	8.44626434e-02	1.95674054e-03	1.22664937e-03	7.30091176e-04	2.48279094e-04	-9.78370271e-06	8.44528597e-04	-3.63466701e-17	8.44528597e-04	-8.44528597e-04
108             	1.70315971e-01	8.51403447e-02	8.51756263e-02	3.52816552e-03	2.01653614e-03	1.51162938e-03	2.52453376e-04	-1.76408276e-05	8.51579855e-04	-3.63503957e-17	8.51579855e-04	-8.51579855e-04
109             	1.72657316e-01	8.63025775e-02	8.63547382e-02	5.21607534e-03	2.86469418e-03	2.35138116e-03	2.56656510e-04	-2.60803767e-05	8.63286578e-04	-3.63498214e-17	8.63286578e-04	-8.63286578e-04
110             	1.72790011e-01	8.63615970e-02	8.64284145e-02	6.68174604e-03	3.60176091e-03	3.07998513e-03	2.60887887e-04	-3.34087302e-05	8.63950057e-04	-3.63485869e-17	8.63950057e-04	-8.63950057e-04
111             	1.76129376e-01	8.80214281e-02	8.81079475e-02	8.65194629e-03	4.59112919e-03	4.06081710e-03	2.65156042e-04	-4.32597314e-05	8.80646878e-04	-3.63493949e-17	8.80646878e-04	-8.80646878e-04
112             	1.75546527e-01	8.77205390e-02	8.78259878e-02	1.05448755e-02	5.54190619e-03	5.00296929e-03	2.69468449e-04	-5.27243774e-05	8.77732634e-04	-3.63491074e-17	8.77732634e-04	-8.77732634e-04
